"C8A3A576-C691-0425-E053-6C04A8C0947B","87000","2021-04-20","WS1 1EN","F","N","L","","135","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-C691-0425-E053-6C04A8C0947B/current"
"EA3278AA-B518-2676-E053-6B04A8C015F8","110000","2022-08-19","WS1 1EN","F","N","L","","139","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-B518-2676-E053-6B04A8C015F8/current"
"A96E4ACC-B2A5-9205-E053-6C04A8C0DA09","96500","2020-04-24","WS1 1EN","F","N","L","","139","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-B2A5-9205-E053-6C04A8C0DA09/current"
"8355F009-DE96-55C5-E053-6B04A8C0D090","75000","2019-01-31","WS1 1EW","O","N","L","FLAT 15","TUDOR HOUSE","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-DE96-55C5-E053-6B04A8C0D090/current"
"BA558B33-8F3C-76EF-E053-6B04A8C0B4B7","45000","2020-11-18","WS1 1EW","F","N","L","FLAT 5","TUDOR HOUSE","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-8F3C-76EF-E053-6B04A8C0B4B7/current"
"CFC9085D-33AF-9A70-E053-6B04A8C09D6A","57000","2021-05-24","WS1 1EW","F","N","L","FLAT 7","TUDOR HOUSE","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085D-33AF-9A70-E053-6B04A8C09D6A/current"
"79A74E22-ACD7-1289-E053-6B04A8C01627","50300","2018-09-11","WS1 1EW","F","N","L","FLAT 9","TUDOR HOUSE","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-ACD7-1289-E053-6B04A8C01627/current"
"7C2D0701-1608-4963-E053-6B04A8C07B97","20000","2018-07-13","WS1 1HR","O","N","F","","26","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0701-1608-4963-E053-6B04A8C07B97/current"
"93E6821F-4393-40FD-E053-6B04A8C0C1DF","75000","2019-09-19","WS1 1HR","O","N","F","","34","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-4393-40FD-E053-6B04A8C0C1DF/current"
"D22473F6-872E-7B40-E053-6C04A8C0A630","5000","2020-12-11","WS1 1JG","O","N","L","","38","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-872E-7B40-E053-6C04A8C0A630/current"
"F87E72F9-9F10-176C-E053-6B04A8C0D2BE","50000","2022-06-13","WS1 1JG","F","N","L","4","KINGS COURT, 44","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-9F10-176C-E053-6B04A8C0D2BE/current"
"C8A3A576-61A9-0425-E053-6C04A8C0947B","99995","2020-10-22","WS1 1JJ","F","Y","L","FLAT 1","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-61A9-0425-E053-6C04A8C0947B/current"
"B82222ED-084F-6691-E053-6B04A8C02FB2","120500","2020-07-30","WS1 1JJ","F","Y","L","FLAT 10","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-084F-6691-E053-6B04A8C02FB2/current"
"9B361206-76BB-1904-E053-6B04A8C0EEB5","84995","2019-11-19","WS1 1JJ","F","Y","L","FLAT 11","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-76BB-1904-E053-6B04A8C0EEB5/current"
"C8A3A576-619F-0425-E053-6C04A8C0947B","99995","2020-12-18","WS1 1JJ","F","Y","L","FLAT 12","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-619F-0425-E053-6C04A8C0947B/current"
"C3C3F9B6-00C7-362B-E053-6B04A8C03ACC","105273","2020-09-25","WS1 1JJ","F","Y","L","FLAT 12A","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-00C7-362B-E053-6B04A8C03ACC/current"
"B5755FFE-2D17-7D01-E053-6C04A8C036B6","83500","2020-07-01","WS1 1JJ","F","Y","L","FLAT 14","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-2D17-7D01-E053-6C04A8C036B6/current"
"AC07BBD0-B852-0445-E053-6C04A8C01E31","99995","2020-04-17","WS1 1JJ","F","Y","L","FLAT 15","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-B852-0445-E053-6C04A8C01E31/current"
"C8A3A576-619D-0425-E053-6C04A8C0947B","84995","2020-09-29","WS1 1JJ","F","Y","L","FLAT 16","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-619D-0425-E053-6C04A8C0947B/current"
"9B361207-0F63-1904-E053-6B04A8C0EEB5","99995","2019-11-19","WS1 1JJ","F","Y","L","FLAT 17","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/9B361207-0F63-1904-E053-6B04A8C0EEB5/current"
"E53EDD2E-AD51-83EC-E053-6B04A8C03A59","80000","2022-02-10","WS1 1JJ","F","N","L","FLAT 18","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-AD51-83EC-E053-6B04A8C03A59/current"
"B5755FFE-AD40-7D01-E053-6C04A8C036B6","80000","2020-06-26","WS1 1JJ","F","Y","L","FLAT 18","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-AD40-7D01-E053-6C04A8C036B6/current"
"9B361206-764E-1904-E053-6B04A8C0EEB5","99995","2019-10-11","WS1 1JJ","F","Y","L","FLAT 19","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-764E-1904-E053-6B04A8C0EEB5/current"
"BEF7EBBF-1106-7A76-E053-6B04A8C092F7","97530","2020-06-16","WS1 1JJ","F","Y","L","FLAT 2","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBF-1106-7A76-E053-6B04A8C092F7/current"
"AC07BBD0-40B0-0445-E053-6C04A8C01E31","104437","2020-03-13","WS1 1JJ","F","Y","L","FLAT 20","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40B0-0445-E053-6C04A8C01E31/current"
"AC07BBD0-40B8-0445-E053-6C04A8C01E31","88500","2020-04-01","WS1 1JJ","F","Y","L","FLAT 21","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40B8-0445-E053-6C04A8C01E31/current"
"C3C3F9B6-00D0-362B-E053-6B04A8C03ACC","105000","2020-09-24","WS1 1JJ","F","Y","L","FLAT 22","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-00D0-362B-E053-6B04A8C03ACC/current"
"AC07BBD0-40B9-0445-E053-6C04A8C01E31","88500","2020-04-01","WS1 1JJ","F","Y","L","FLAT 23","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40B9-0445-E053-6C04A8C01E31/current"
